Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,7.323n,418,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.91n,418,
Delay(Ch1,Ch2),64.85ms,64.944046m,64.85m,66.08m,93.49µ,418,

