Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.52n,687,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.68n,687,
Delay(Ch1,Ch2),64.06ms,64.153275m,64.06m,66.08m,93.29µ,687,

