Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.68n,147,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,33.13n,147,
Delay(Ch1,Ch2),65.65ms,65.741664m,65.65m,66.08m,88.38µ,147,

