Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,19.7n,74.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.41n,74.0,
Delay(Ch1,Ch2),65.87ms,65.946337m,65.87m,66.08m,63.65µ,74.0,

