Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,10.78n,440,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.44n,440,
Delay(Ch1,Ch2),64.79ms,64.879264m,64.79m,66.08m,93.49µ,440,

