Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,16.72n,173,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,33.97n,173,
Delay(Ch1,Ch2),65.57ms,65.665615m,65.57m,66.08m,90.95µ,173,

