Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,8.795n,406,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.44n,406,
Delay(Ch1,Ch2),64.89ms,64.979384m,64.89m,66.08m,93.48µ,406,

