Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.1n,695,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.99n,695,
Delay(Ch1,Ch2),64.04ms,64.12977m,64.04m,66.08m,93.29µ,695,

