Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.85n,615,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.93n,615,
Delay(Ch1,Ch2),64.27ms,64.364866m,64.27m,66.08m,93.32µ,615,

