Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,16.47n,128,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.98n,128,
Delay(Ch1,Ch2),65.71ms,65.796761m,65.71m,66.08m,85.17µ,128,

