Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,21.97n,101,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.05n,101,
Delay(Ch1,Ch2),65.79ms,65.87353m,65.79m,66.08m,77.38µ,101,

