Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,9.963n,825,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.72n,825,
Delay(Ch1,Ch2),63.66ms,63.748057m,63.66m,66.08m,93.16µ,825,

