Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.82n,573,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.75n,573,
Delay(Ch1,Ch2),64.4ms,64.488322m,64.4m,66.08m,93.29µ,573,

