Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.31n,553,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.31n,553,
Delay(Ch1,Ch2),64.46ms,64.547076m,64.46m,66.08m,93.31µ,553,

