Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,16.95n,126,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.66n,126,
Delay(Ch1,Ch2),65.71ms,65.802521m,65.71m,66.08m,84.74µ,126,

