Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,4.701n,523,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.38n,523,
Delay(Ch1,Ch2),64.54ms,64.635235m,64.54m,66.08m,93.32µ,523,

