Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.62n,182,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,32.33n,182,
Delay(Ch1,Ch2),65.55ms,65.639184m,65.55m,66.08m,91.53µ,182,

