Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.92n,330,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.29n,330,
Delay(Ch1,Ch2),65.11ms,65.203193m,65.11m,66.08m,93.54µ,330,

