Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,8.327n,483,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,39.0n,483,
Delay(Ch1,Ch2),64.66ms,64.752754m,64.66m,66.08m,93.41µ,483,

