Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,20.72n,112,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.31n,112,
Delay(Ch1,Ch2),65.75ms,65.842554m,65.75m,66.08m,81.13µ,112,

