Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.57n,795,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.84n,795,
Delay(Ch1,Ch2),63.75ms,63.836052m,63.75m,66.08m,93.23µ,795,

