Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,4.845n,521,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.42n,521,
Delay(Ch1,Ch2),64.55ms,64.641113m,64.55m,66.08m,93.32µ,521,

