Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,10.45n,860,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.66n,860,
Delay(Ch1,Ch2),63.55ms,63.645416m,63.55m,66.08m,93.13µ,860,

