Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.39n,137,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.25n,137,
Delay(Ch1,Ch2),65.68ms,65.770737m,65.68m,66.08m,86.87µ,137,

