Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.4n,25.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.83n,25.0,
Delay(Ch1,Ch2),66.01ms,66.047024m,66.01m,66.08m,21.73µ,25.0,

