Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,19.06n,781,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,34.55n,781,
Delay(Ch1,Ch2),63.79ms,63.877133m,63.79m,66.08m,93.27µ,781,

