Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,20.77n,763,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,33.88n,763,
Delay(Ch1,Ch2),63.84ms,63.930003m,63.84m,66.08m,93.28µ,763,

