Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,7.228n,891,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,39.3n,891,
Delay(Ch1,Ch2),63.46ms,63.554507m,63.46m,66.08m,93.11µ,891,

