Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.41n,566,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.19n,566,
Delay(Ch1,Ch2),64.42ms,64.508883m,64.42m,66.08m,93.3µ,566,

