Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,7.843n,487,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.06n,487,
Delay(Ch1,Ch2),64.65ms,64.741001m,64.65m,66.08m,93.4µ,487,

