Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.5n,612,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.47n,612,
Delay(Ch1,Ch2),64.28ms,64.373685m,64.28m,66.08m,93.32µ,612,

