Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.4n,313,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.42n,313,
Delay(Ch1,Ch2),65.16ms,65.253281m,65.16m,66.08m,93.55µ,313,

