Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.18n,138,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,34.87n,138,
Delay(Ch1,Ch2),65.68ms,65.767836m,65.68m,66.08m,87.03µ,138,

