Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.44n,639,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.83n,639,
Delay(Ch1,Ch2),64.2ms,64.294313m,64.2m,66.08m,93.33µ,639,

