Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,20.76n,775,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,33.96n,775,
Delay(Ch1,Ch2),63.8ms,63.894753m,63.8m,66.08m,93.28µ,775,

