Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.33n,246,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.73n,246,
Delay(Ch1,Ch2),65.36ms,65.450762m,65.36m,66.08m,93.25µ,246,

