Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,18.0n,785,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.89n,785,
Delay(Ch1,Ch2),63.77ms,63.865394m,63.77m,66.08m,93.26µ,785,

