Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,8.343n,875,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,39.19n,875,
Delay(Ch1,Ch2),63.51ms,63.601427m,63.51m,66.08m,93.12µ,875,

