Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,16.94n,172,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,32.74n,172,
Delay(Ch1,Ch2),65.58ms,65.668547m,65.58m,66.08m,90.88µ,172,

