Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.98n,139,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,34.51n,139,
Delay(Ch1,Ch2),65.67ms,65.764934m,65.67m,66.08m,87.2µ,139,

