Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,22.83n,105,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.53n,105,
Delay(Ch1,Ch2),65.78ms,65.862328m,65.78m,66.08m,78.85µ,105,

