Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,407.2p,7.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,42.13n,7.0,
Delay(Ch1,Ch2),66.06ms,66.073599m,66.06m,66.08m,6.394µ,7.0,

