Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,8.955n,452,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.36n,452,
Delay(Ch1,Ch2),64.75ms,64.84394m,64.75m,66.08m,93.48µ,452,

