Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,7.145n,724,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.83n,724,
Delay(Ch1,Ch2),63.95ms,64.044585m,63.95m,66.08m,93.27µ,724,

