Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,17.96n,168,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,32.52n,168,
Delay(Ch1,Ch2),65.59ms,65.680277m,65.59m,66.08m,90.58µ,168,

