Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.91n,376,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.51n,376,
Delay(Ch1,Ch2),64.98ms,65.067694m,64.98m,66.08m,93.52µ,376,

