Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.95n,151,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,33.29n,151,
Delay(Ch1,Ch2),65.64ms,65.73m,65.64m,66.08m,88.89µ,151,

