Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.98n,176,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,32.87n,176,
Delay(Ch1,Ch2),65.57ms,65.656806m,65.57m,66.08m,91.16µ,176,

