Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.95n,204,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,31.15n,204,
Delay(Ch1,Ch2),65.48ms,65.574471m,65.48m,66.08m,92.47µ,204,

