Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.83n,135,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.99n,135,
Delay(Ch1,Ch2),65.69ms,65.776532m,65.69m,66.08m,86.52µ,135,

