Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,9.235n,476,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.12n,476,
Delay(Ch1,Ch2),64.68ms,64.773328m,64.68m,66.08m,93.44µ,476,

