Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,16.7n,201,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,32.26n,201,
Delay(Ch1,Ch2),65.49ms,65.583304m,65.49m,66.08m,92.37µ,201,

