Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.3n,384,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.53n,384,
Delay(Ch1,Ch2),64.95ms,65.044142m,64.95m,66.08m,93.51µ,384,

