Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,21.0n,111,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.65n,111,
Delay(Ch1,Ch2),65.76ms,65.84539m,65.76m,66.08m,80.82µ,111,

