Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.15n,609,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.87n,609,
Delay(Ch1,Ch2),64.29ms,64.382508m,64.29m,66.08m,93.32µ,609,

