Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.77n,191,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,34.29n,191,
Delay(Ch1,Ch2),65.52ms,65.612727m,65.52m,66.08m,91.98µ,191,

