Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.57n,187,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,32.4n,187,
Delay(Ch1,Ch2),65.53ms,65.624489m,65.53m,66.08m,91.79µ,187,

