Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,3.848n,536,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.29n,536,
Delay(Ch1,Ch2),64.51ms,64.59703m,64.51m,66.08m,93.32µ,536,

