Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.75n,283,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.71n,283,
Delay(Ch1,Ch2),65.25ms,65.341723m,65.25m,66.08m,93.47µ,283,

