Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,18.65n,17.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.29n,17.0,
Delay(Ch1,Ch2),66.04ms,66.058833m,66.04m,66.08m,14.91µ,17.0,

