Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.57n,56.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.68n,56.0,
Delay(Ch1,Ch2),65.92ms,65.990217m,65.92m,66.08m,49.99µ,56.0,

