Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.02n,642,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.93n,642,
Delay(Ch1,Ch2),64.19ms,64.285496m,64.19m,66.08m,93.33µ,642,

