,gNB0,P0,gNB1,P1,gNB2,P2,gNB3,P3
0,0.0,-inf,0.0,-inf,2.5,-51.3,3.5,-52.6
1,0.0,-inf,0.0,-inf,3.0,-50.7,1.5,-52.6
2,0.0,-inf,0.0,-inf,3.0,-50.5,1.5,-51.4
3,0.0,-inf,0.0,-inf,1.0,-51.4,1.5,-50.7
4,0.0,-inf,0.0,-inf,2.0,-51.0,2.0,-50.2
5,0.0,-inf,0.0,-inf,3.5,-52.8,3.0,-50.1
6,0.0,-inf,0.0,-inf,2.5,-52.7,2.5,-50.4
7,0.0,-inf,0.0,-inf,2.0,-51.5,0.5,-52.9
8,0.0,-inf,0.0,-inf,0.0,-50.4,0.5,-51.2
9,0.0,-inf,0.0,-inf,0.5,-50.5,1.0,-50.2
10,0.0,-inf,0.0,-inf,0.0,-inf,2.5,-50.1
11,0.0,-inf,0.0,-inf,2.0,-50.6,2.5,-52.7
12,0.0,-inf,0.0,-inf,0.0,-50.2,0.5,-51.3
13,0.0,-inf,0.0,-inf,0.5,-51.3,1.0,-50.0
14,0.0,-inf,0.0,-inf,-1023.5,-52.1,1.0,-50.0
15,0.0,-inf,0.0,-inf,2.5,-52.0,1.0,-49.6
16,0.0,-inf,0.0,-inf,0.0,-50.2,0.5,-51.2
17,0.0,-inf,0.0,-inf,2.0,-51.3,0.5,-51.9
18,0.0,-inf,0.0,-inf,-1023.5,-52.0,2.5,-49.9
19,0.0,-inf,0.0,-inf,0.5,-51.3,0.5,-51.9
20,0.0,-inf,0.0,-inf,0.0,-49.9,1.0,-50.3
21,0.0,-inf,0.0,-inf,-511.0,-49.1,2.5,-49.9
22,0.0,-inf,0.0,-inf,2.5,-50.8,0.5,-51.7
23,0.0,-inf,0.0,-inf,0.0,-50.7,1.0,-50.5
24,0.0,-inf,0.0,-inf,0.5,-51.6,2.5,-49.6
25,0.0,-inf,0.0,-inf,2.5,-50.9,0.5,-52.5
26,0.0,-inf,0.0,-inf,1.0,-51.9,1.0,-50.0
27,0.0,-inf,0.0,-inf,2.5,-50.6,0.5,-52.6
28,0.0,-inf,0.0,-inf,1.0,-52.2,2.5,-49.2
29,0.0,-inf,0.0,-inf,2.5,-50.4,1.0,-51.8
30,0.0,-inf,0.0,-inf,2.5,-50.4,0.5,-52.5
31,0.0,-inf,0.0,-inf,2.5,-51.3,0.5,-52.6
32,0.0,-inf,0.0,-inf,2.5,-50.9,0.5,-53.0
33,0.0,-inf,0.0,-inf,2.5,-50.0,0.5,-52.6
34,0.0,-inf,0.0,-inf,0.0,-49.5,1.0,-52.4
35,0.0,-inf,0.0,-inf,0.0,-53.5,2.5,-50.1
36,0.0,-inf,0.0,-inf,2.5,-50.1,3.0,-52.9
37,0.0,-inf,0.0,-inf,514.0,-52.1,2.5,-50.1
38,0.0,-inf,0.0,-inf,0.0,-50.0,1.0,-52.6
39,0.0,-inf,0.0,-inf,2.5,-50.6,3.0,-53.0
40,0.0,-inf,0.0,-inf,0.0,-53.4,2.5,-50.8
41,0.0,-inf,0.0,-inf,0.0,-50.2,1.0,-50.3
42,0.0,-inf,0.0,-inf,2.5,-50.3,1.0,-51.5
43,0.0,-inf,0.0,-inf,2.5,-50.6,3.0,-52.6
44,0.0,-inf,0.0,-inf,0.0,-inf,3.0,-52.6
45,0.0,-inf,0.0,-inf,0.0,-53.0,2.5,-52.0
46,0.0,-inf,0.0,-inf,0.0,-52.0,2.5,-50.5
47,0.0,-inf,0.0,-inf,0.0,-51.8,2.5,-50.3
48,0.0,-inf,0.0,-inf,0.0,-53.1,2.5,-51.2
49,0.0,-inf,0.0,-inf,2.5,-52.8,3.0,-52.7
50,0.0,-inf,0.0,-inf,2.5,-49.7,3.0,-52.5
51,0.0,-inf,0.0,-inf,0.0,-50.1,1.0,-50.7
52,0.0,-inf,0.0,-inf,0.0,-51.9,2.5,-49.5
53,0.0,-inf,0.0,-inf,2.5,-51.3,3.0,-52.6
54,0.0,-inf,0.0,-inf,0.0,-50.1,1.0,-50.5
55,0.0,-inf,0.0,-inf,0.0,-inf,3.0,-52.4
56,0.0,-inf,0.0,-inf,0.0,-50.0,1.0,-49.9
57,0.0,-inf,0.0,-inf,2.5,-51.0,3.0,-52.5
58,0.0,-inf,0.0,-inf,0.0,-51.1,1.0,-49.5
59,0.0,-inf,0.0,-inf,2.5,-50.0,3.0,-52.6
60,0.0,-inf,0.0,-inf,2.5,-52.6,2.5,-51.9
61,0.0,-inf,0.0,-inf,0.0,-51.0,1.0,-49.7
62,0.0,-inf,0.0,-inf,2.5,-50.7,3.0,-52.6
63,0.0,-inf,0.0,-inf,2.5,-51.0,3.0,-52.7
64,0.0,-inf,0.0,-inf,0.0,-53.3,2.5,-49.3
65,0.0,-inf,0.0,-inf,0.0,-50.0,1.0,-50.6
66,0.0,-inf,0.0,-inf,2.5,-49.7,3.0,-52.6
67,0.0,-inf,0.0,-inf,2.5,-50.9,3.0,-52.7
68,0.0,-inf,0.0,-inf,0.0,-inf,2.5,-49.9
69,0.0,-inf,0.0,-inf,0.0,-49.9,1.0,-49.5
70,0.0,-inf,0.0,-inf,2.5,-50.6,3.0,-52.8
71,0.0,-inf,0.0,-inf,0.0,-50.6,1.0,-49.5
72,0.0,-inf,0.0,-inf,2.5,-50.7,3.0,-52.7
73,0.0,-inf,0.0,-inf,0.0,-49.8,1.0,-50.5
74,0.0,-inf,0.0,-inf,0.0,-inf,2.5,-50.0
75,0.0,-inf,0.0,-inf,2.5,-49.7,3.0,-52.8
76,0.0,-inf,0.0,-inf,0.0,-49.9,1.0,-50.1
77,0.0,-inf,0.0,-inf,-510.0,-49.1,2.5,-49.7
78,0.0,-inf,0.0,-inf,-1022.5,-52.0,2.5,-50.4
79,0.0,-inf,0.0,-inf,2.5,-50.4,3.0,-52.6
80,0.0,-inf,0.0,-inf,0.0,-50.4,3.0,-52.6
81,0.0,-inf,0.0,-inf,0.0,-51.4,1.0,-49.5
82,0.0,-inf,0.0,-inf,2.5,-54.3,2.5,-50.5
83,0.0,-inf,0.0,-inf,2.5,-52.3,3.0,-52.6
84,0.0,-inf,0.0,-inf,2.5,-50.7,3.0,-52.6
85,0.0,-inf,0.0,-inf,2.5,-49.6,1.0,-51.8
86,0.0,-inf,0.0,-inf,2.5,-50.5,1.0,-50.1
87,0.0,-inf,0.0,-inf,0.0,-50.0,1.0,-49.5
88,0.0,-inf,0.0,-inf,0.0,-51.1,2.5,-49.5
89,0.0,-inf,0.0,-inf,0.0,-53.1,2.5,-49.7
90,0.0,-inf,0.0,-inf,0.0,-53.9,2.5,-49.9
91,0.0,-inf,0.0,-inf,-511.0,-52.0,2.5,-50.3
92,0.0,-inf,0.0,-inf,0.0,-inf,2.5,-51.1
93,0.0,-inf,0.0,-inf,2.5,-51.5,3.0,-52.4
94,0.0,-inf,0.0,-inf,2.5,-49.8,3.0,-52.4
95,0.0,-inf,0.0,-inf,0.0,-50.5,1.0,-49.3
96,0.0,-inf,0.0,-inf,2.5,-50.7,3.0,-52.4
97,0.0,-inf,0.0,-inf,0.0,-inf,1.0,-50.4
98,0.0,-inf,0.0,-inf,2.5,-50.1,3.0,-52.5
99,0.0,-inf,0.0,-inf,0.0,-inf,2.5,-50.4
100,0.0,-inf,0.0,-inf,0.0,-50.1,1.0,-51.0
101,0.0,-inf,0.0,-inf,0.0,-inf,3.0,-52.5
102,0.0,-inf,0.0,-inf,0.0,-50.1,1.0,-49.3
103,0.0,-inf,0.0,-inf,513.5,-49.1,3.0,-52.4
104,0.0,-inf,0.0,-inf,2.5,-49.5,1.0,-51.5
105,0.0,-inf,0.0,-inf,0.0,-50.1,1.0,-49.2
