,gNB0,P0,gNB1,P1,gNB2,P2,gNB3,P3
0,0.0,-inf,0.0,-inf,0.5,-50.9,0.0,-55.0
1,0.0,-inf,0.5,-51.7,1.0,-52.0,0.0,-54.8
2,0.0,-inf,0.5,-51.5,0.5,-51.5,0.0,-55.2
3,0.0,-inf,0.5,-52.1,0.5,-50.8,0.0,-55.2
4,0.0,-inf,0.5,-52.2,-0.5,-52.7,-0.5,-55.0
5,0.0,-inf,0.0,-inf,0.0,-51.1,-0.5,-55.1
6,0.0,-inf,0.0,-inf,0.5,-52.1,-0.5,-54.9
7,0.0,-inf,0.0,-inf,0.0,-51.3,-0.5,-55.1
8,0.0,-inf,0.5,-52.1,0.5,-51.2,-0.5,-54.8
9,0.0,-inf,0.0,-52.1,-0.5,-52.0,-0.5,-54.8
10,0.0,-inf,0.0,-inf,0.0,-50.9,-0.5,-54.9
11,0.0,-inf,0.0,-inf,-0.5,-52.3,-0.5,-54.8
12,0.0,-inf,0.0,-inf,0.0,-51.0,0.0,-inf
13,0.0,-inf,0.0,-52.0,-0.5,-51.7,0.0,-inf
14,0.0,-inf,0.0,-51.8,0.5,-52.1,-0.5,-54.8
15,0.0,-inf,0.0,-inf,-0.5,-51.1,-0.5,-54.9
16,0.0,-inf,0.0,-inf,0.0,-50.9,-0.5,-55.1
17,0.0,-inf,0.0,-inf,0.0,-50.8,0.0,-inf
18,0.0,-inf,0.0,-51.8,0.0,-51.1,-0.5,-55.1
19,0.0,-inf,0.0,-52.0,0.0,-51.8,-0.5,-54.9
20,0.0,-inf,0.0,-inf,0.0,-52.6,-0.5,-55.1
21,0.0,-inf,0.0,-52.0,-1.0,-52.6,-1.0,-55.2
22,0.0,-inf,0.0,-inf,-1.0,-52.6,-1.0,-55.3
23,0.0,-inf,0.0,-52.1,-1.0,-52.5,-1.0,-54.9
24,0.0,-inf,0.0,-inf,-1.0,-52.2,-1.0,-55.1
25,0.0,-inf,-0.5,-52.2,-1.0,-52.2,-1.0,-54.9
26,0.0,-inf,0.0,-inf,-1.0,-52.1,-1.0,-55.0
27,0.0,-inf,0.0,-inf,0.0,-52.1,0.0,-inf
28,0.0,-inf,0.0,-inf,-1.0,-52.3,0.0,-inf
29,0.0,-inf,-0.5,-51.7,-1.0,-52.0,-1.0,-55.0
30,0.0,-inf,-0.5,-52.0,0.0,-inf,-1.0,-54.9
31,0.0,-inf,0.0,-inf,-0.5,-51.6,-1.0,-54.9
32,0.0,-inf,0.0,-inf,-0.5,-50.9,-1.0,-54.8
33,0.0,-inf,0.0,-inf,-0.5,-50.8,0.0,-inf
